BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,Q2,Q1,Q1,HomeImp,Other,Q3,0.0,0.0,Q1,2.0,Q1,Q1
0,Q2,Q3,Q3,DebtCon,Office,Q1,0.0,0.0,Q2,3.0,Q2,Q2
0,Q3,Q2,Q2,DebtCon,ProfExe,Q2,0.0,0.0,Q4,2.0,Q4,Q2
0,Q3,Q3,Q3,DebtCon,Other,Q2,0.0,0.0,Q3,3.0,Q2,Q4
0,Q3,Q2,Q2,DebtCon,Other,Q2,0.0,0.0,Q2,1.0,Q2,Q1
0,Q3,Q1,Q1,HomeImp,ProfExe,Q2,0.0,0.0,Q3,0.0,Q1,Q2
0,Q3,Q3,Q3,DebtCon,Other,Q1,0.0,0.0,Q3,1.0,Q4,Q3
0,Q3,Q4,Q4,DebtCon,Other,Q4,0.0,0.0,Q3,0.0,Q2,Q4
0,Q3,Q3,Q4,DebtCon,Other,Q2,0.0,0.0,Q2,1.0,Q2,Q3
1,Q3,Q2,Q2,DebtCon,Office,Q1,2.0,3.0,Q3,1.0,Q4,Q4
0,Q3,Q2,Q4,DebtCon,ProfExe,Q4,0.0,0.0,Q4,0.0,Q4,Q1
0,Q3,Q3,Q3,DebtCon,Other,Q2,0.0,0.0,Q3,3.0,Q2,Q4
0,Q3,Q2,Q2,HomeImp,Other,Q2,0.0,0.0,Q4,0.0,Q2,Q1
0,Q3,Q3,Q3,DebtCon,ProfExe,Q3,0.0,2.0,Q4,1.0,Q4,Q4
0,Q3,Q2,Q2,DebtCon,Office,Q1,0.0,0.0,Q2,0.0,Q3,Q2
1,Q3,Q2,Q2,DebtCon,Other,Q2,0.0,1.0,Q2,1.0,Q4,Q2
0,Q3,Q3,Q3,DebtCon,ProfExe,Q3,0.0,0.0,Q2,3.0,Q2,Q2
0,Q3,Q2,Q3,DebtCon,ProfExe,Q3,0.0,0.0,Q3,0.0,Q2,Q1
0,Q3,Q2,Q1,DebtCon,Other,Q2,0.0,0.0,Q4,1.0,Q2,Q2
0,Q3,Q4,Q3,DebtCon,Other,Q1,0.0,0.0,Q2,1.0,Q3,Q4
0,Q3,Q1,Q2,DebtCon,ProfExe,Q2,0.0,0.0,Q4,3.0,Q4,Q2
0,Q3,Q2,Q3,DebtCon,Office,Q4,0.0,0.0,Q3,0.0,Q3,Q2
0,Q3,Q3,Q2,DebtCon,Office,Q1,0.0,0.0,Q2,1.0,Q2,Q1
0,Q3,Q4,Q3,DebtCon,Office,Q4,0.0,1.0,Q4,2.0,Q4,Q3
0,Q3,Q4,Q4,DebtCon,ProfExe,Q1,0.0,0.0,Q2,0.0,Q4,Q3
0,Q3,Q3,Q2,HomeImp,ProfExe,Q3,0.0,1.0,Q3,0.0,Q1,Q1
0,Q3,Q3,Q3,DebtCon,Other,Q2,0.0,0.0,Q2,1.0,Q2,Q3
0,Q3,Q4,Q4,DebtCon,ProfExe,Q2,0.0,0.0,Q1,0.0,Q1,Q2
0,Q3,Q3,Q3,HomeImp,Office,Q2,0.0,0.0,Q3,1.0,Q3,Q4
0,Q3,Q1,Q2,DebtCon,Other,Q2,0.0,0.0,Q1,2.0,Q1,Q4
0,Q3,Q2,Q3,HomeImp,Office,Q1,0.0,2.0,Q2,1.0,Q3,Q3
0,Q3,Q1,Q1,DebtCon,Other,Q4,0.0,0.0,Q4,0.0,Q3,Q1
1,Q3,Q2,Q1,DebtCon,Other,Q2,0.0,0.0,Q1,4.0,Q2,Q4
0,Q3,Q1,Q1,DebtCon,Other,Q2,0.0,0.0,Q1,3.0,Q1,Q4
0,Q3,Q2,Q2,DebtCon,Office,Q4,0.0,0.0,Q4,0.0,Q2,Q1
1,Q3,Q4,Q2,DebtCon,Office,Q3,0.0,1.0,Q3,0.0,Q2,Q2
0,Q3,Q2,Q3,HomeImp,Office,Q3,0.0,0.0,Q2,0.0,Q1,Q3
0,Q3,Q4,Q4,DebtCon,Mgr,Q3,0.0,0.0,Q4,2.0,Q4,Q3
0,Q3,Q3,Q3,DebtCon,Other,Q2,3.0,0.0,Q1,0.0,Q3,Q1
1,Q3,Q4,Q3,DebtCon,Mgr,Q3,1.0,0.0,Q1,1.0,Q4,Q2
0,Q3,Q2,Q3,HomeImp,ProfExe,Q4,0.0,1.0,Q4,1.0,Q3,Q4
0,Q3,Q1,Q1,DebtCon,ProfExe,Q4,0.0,0.0,Q3,2.0,Q1,Q2
1,Q3,Q2,Q2,DebtCon,Other,Q1,0.0,0.0,Q1,0.0,Q1,Q1
1,Q3,Q4,Q4,DebtCon,Mgr,Q4,0.0,1.0,Q2,1.0,Q4,Q3
0,Q3,Q2,Q1,HomeImp,Other,Q1,0.0,0.0,Q4,0.0,Q1,Q1
0,Q3,Q3,Q3,HomeImp,ProfExe,Q3,0.0,0.0,Q1,0.0,Q2,Q2
0,Q3,Q2,Q2,DebtCon,Other,Q1,0.0,0.0,Q4,3.0,Q2,Q2
0,Q3,Q4,Q4,DebtCon,ProfExe,Q3,0.0,0.0,Q4,1.0,Q4,Q2
0,Q3,Q3,Q3,DebtCon,Mgr,Q4,0.0,0.0,Q4,5.0,Q4,Q2
1,Q3,Q3,Q2,DebtCon,Other,Q4,0.0,3.0,Q1,5.0,Q4,Q2
1,Q3,Q2,Q2,DebtCon,Mgr,Q1,0.0,0.0,Q2,3.0,Q1,Q2
1,Q3,Q3,Q3,DebtCon,Mgr,Q1,4.0,0.0,Q3,2.0,Q3,Q2
0,Q3,Q4,Q4,DebtCon,Office,Q2,0.0,0.0,Q2,1.0,Q3,Q1
0,Q3,Q2,Q4,DebtCon,Other,Q1,0.0,0.0,Q4,5.0,Q4,Q4
0,Q3,Q2,Q4,DebtCon,ProfExe,Q4,0.0,0.0,Q3,0.0,Q4,Q1
1,Q3,Q1,Q1,DebtCon,Other,Q3,0.0,0.0,Q3,4.0,Q2,Q4
0,Q3,Q1,Q1,HomeImp,Other,Q4,0.0,0.0,Q4,0.0,Q1,Q1
0,Q3,Q2,Q2,DebtCon,ProfExe,Q4,0.0,0.0,Q3,0.0,Q3,Q4
0,Q3,Q1,Q4,HomeImp,Mgr,Q4,0.0,0.0,Q1,2.0,Q3,Q2
0,Q3,Q3,Q3,DebtCon,Office,Q1,0.0,0.0,Q2,3.0,Q2,Q2
0,Q3,Q4,Q4,DebtCon,Office,Q1,0.0,0.0,Q2,2.0,Q1,Q2
0,Q3,Q1,Q2,HomeImp,ProfExe,Q1,0.0,0.0,Q3,3.0,Q2,Q3
0,Q3,Q4,Q3,DebtCon,Other,Q3,0.0,0.0,Q4,2.0,Q2,Q2
0,Q3,Q2,Q1,DebtCon,Other,Q3,0.0,0.0,Q1,2.0,Q1,Q2
0,Q3,Q1,Q2,DebtCon,Mgr,Q2,0.0,0.0,Q2,1.0,Q1,Q1
0,Q3,Q1,Q1,HomeImp,Other,Q3,0.0,0.0,Q2,0.0,Q1,Q1
0,Q3,Q1,Q3,HomeImp,Other,Q4,0.0,0.0,Q4,0.0,Q3,Q1
0,Q3,Q3,Q4,DebtCon,Other,Q2,0.0,0.0,Q2,1.0,Q2,Q2
0,Q3,Q4,Q4,DebtCon,Office,Q1,0.0,2.0,Q4,1.0,Q4,Q4
0,Q3,Q3,Q3,DebtCon,ProfExe,Q1,0.0,0.0,Q4,1.0,Q2,Q4
0,Q3,Q2,Q3,DebtCon,ProfExe,Q3,0.0,0.0,Q2,0.0,Q1,Q1
0,Q3,Q4,Q4,DebtCon,Other,Q2,1.0,0.0,Q4,1.0,Q3,Q3
0,Q3,Q4,Q4,DebtCon,Office,Q1,0.0,0.0,Q4,0.0,Q4,Q1
0,Q3,Q2,Q2,DebtCon,Other,Q2,0.0,0.0,Q1,0.0,Q1,Q3
0,Q3,Q1,Q2,HomeImp,Office,Q1,1.0,0.0,Q2,0.0,Q2,Q2
0,Q3,Q3,Q3,DebtCon,Mgr,Q1,0.0,0.0,Q1,0.0,Q2,Q1
1,Q3,Q1,Q2,DebtCon,Other,Q1,1.0,3.0,Q3,0.0,Q2,Q2
0,Q3,Q2,Q1,DebtCon,Office,Q1,0.0,0.0,Q1,2.0,Q1,Q4
0,Q3,Q2,Q1,DebtCon,Office,Q1,0.0,0.0,Q1,1.0,Q1,Q4
0,Q3,Q3,Q2,DebtCon,Office,Q2,0.0,0.0,Q1,1.0,Q2,Q1
0,Q3,Q3,Q3,DebtCon,Other,Q2,0.0,0.0,Q3,4.0,Q2,Q4
0,Q3,Q1,Q1,DebtCon,ProfExe,Q4,0.0,1.0,Q3,2.0,Q2,Q1
0,Q3,Q2,Q1,DebtCon,Other,Q2,0.0,0.0,Q4,1.0,Q1,Q2
0,Q3,Q3,Q3,DebtCon,Office,Q1,0.0,0.0,Q2,4.0,Q2,Q1
0,Q3,Q3,Q3,HomeImp,ProfExe,Q3,0.0,0.0,Q4,1.0,Q1,Q3
0,Q3,Q2,Q3,DebtCon,Other,Q1,0.0,0.0,Q3,0.0,Q4,Q3
0,Q3,Q2,Q3,HomeImp,ProfExe,Q3,0.0,0.0,Q4,0.0,Q1,Q3
0,Q3,Q2,Q3,DebtCon,Office,Q1,0.0,1.0,Q2,0.0,Q3,Q1
0,Q3,Q2,Q1,DebtCon,Other,Q4,0.0,0.0,Q1,2.0,Q1,Q2
0,Q3,Q4,Q4,DebtCon,ProfExe,Q2,0.0,0.0,Q1,0.0,Q1,Q2
0,Q3,Q3,Q4,DebtCon,ProfExe,Q3,0.0,0.0,Q4,0.0,Q2,Q1
0,Q3,Q1,Q1,DebtCon,Other,Q4,0.0,0.0,Q1,0.0,Q2,Q4
0,Q3,Q1,Q1,DebtCon,Other,Q2,0.0,0.0,Q1,1.0,Q1,Q1
0,Q3,Q2,Q3,HomeImp,Office,Q1,0.0,3.0,Q2,1.0,Q3,Q3
0,Q3,Q2,Q2,DebtCon,Other,Q1,0.0,2.0,Q4,0.0,Q1,Q3
0,Q3,Q1,Q3,HomeImp,Other,Q4,0.0,1.0,Q4,0.0,Q3,Q1
0,Q3,Q2,Q2,DebtCon,Other,Q1,0.0,0.0,Q4,3.0,Q1,Q4
1,Q3,Q3,Q3,DebtCon,Other,Q4,0.0,0.0,Q2,1.0,Q1,Q3
0,Q3,Q3,Q3,HomeImp,Office,Q2,0.0,0.0,Q1,0.0,Q1,Q4
0,Q3,Q2,Q1,DebtCon,Office,Q1,0.0,0.0,Q1,1.0,Q1,Q4
0,Q3,Q1,Q1,DebtCon,ProfExe,Q4,0.0,1.0,Q3,2.0,Q2,Q2
0,Q3,Q1,Q1,DebtCon,ProfExe,Q1,0.0,0.0,Q4,0.0,Q1,Q1
0,Q3,Q2,Q2,HomeImp,ProfExe,Q2,0.0,0.0,Q1,0.0,Q1,Q1
0,Q3,Q1,Q3,HomeImp,Other,Q4,0.0,0.0,Q4,0.0,Q3,Q1
0,Q3,Q4,Q4,DebtCon,Other,Q1,0.0,0.0,Q4,0.0,Q4,Q4
0,Q3,Q2,Q2,DebtCon,Other,Q1,0.0,0.0,Q4,2.0,Q2,Q4
0,Q3,Q3,Q3,DebtCon,Other,Q2,0.0,0.0,Q3,3.0,Q2,Q4
1,Q3,Q1,Q1,DebtCon,Sales,Q2,2.0,1.0,Q1,6.0,Q4,Q2
1,Q3,Q1,Q2,DebtCon,ProfExe,Q3,0.0,0.0,Q2,0.0,Q1,Q4
0,Q3,Q2,Q3,HomeImp,ProfExe,Q3,0.0,2.0,Q3,1.0,Q1,Q1
1,Q3,Q3,Q2,DebtCon,Office,Q4,0.0,0.0,Q3,1.0,Q2,Q3
0,Q3,Q2,Q4,DebtCon,Other,Q2,0.0,0.0,Q4,5.0,Q4,Q4
0,Q3,Q1,Q1,DebtCon,Mgr,Q4,1.0,0.0,Q1,0.0,Q2,Q1
0,Q3,Q2,Q3,DebtCon,Other,Q1,0.0,0.0,Q3,1.0,Q4,Q3
1,Q3,Q1,Q1,HomeImp,Other,Q1,10.0,0.0,Q3,0.0,Q1,Q1
1,Q3,Q4,Q4,DebtCon,Mgr,Q2,3.0,2.0,Q2,2.0,Q4,Q4
0,Q3,Q3,Q3,HomeImp,Other,Q2,0.0,0.0,Q4,0.0,Q2,Q1
0,Q3,Q3,Q3,DebtCon,ProfExe,Q2,0.0,1.0,Q4,1.0,Q4,Q3
1,Q3,Q3,Q4,DebtCon,Other,Q1,0.0,0.0,Q4,0.0,Q1,Q2
1,Q3,Q2,Q2,DebtCon,Other,Q2,0.0,0.0,Q1,5.0,Q2,Q4
0,Q3,Q3,Q3,DebtCon,Other,Q1,0.0,0.0,Q2,0.0,Q2,Q2
0,Q3,Q4,Q3,DebtCon,Office,Q1,0.0,0.0,Q4,0.0,Q4,Q1
0,Q3,Q1,Q2,HomeImp,Other,Q4,0.0,0.0,Q4,0.0,Q1,Q1
0,Q3,Q2,Q3,DebtCon,ProfExe,Q2,0.0,0.0,Q2,2.0,Q3,Q3
0,Q3,Q2,Q2,DebtCon,Other,Q1,0.0,0.0,Q4,3.0,Q2,Q4
0,Q3,Q1,Q1,HomeImp,Other,Q4,0.0,0.0,Q4,0.0,Q1,Q1
0,Q3,Q4,Q4,DebtCon,Mgr,Q3,0.0,0.0,Q4,0.0,Q2,Q1
0,Q3,Q4,Q4,DebtCon,Office,Q1,0.0,1.0,Q4,1.0,Q4,Q1
0,Q3,Q4,Q4,DebtCon,Other,Q4,0.0,0.0,Q3,0.0,Q2,Q4
0,Q3,Q4,Q4,DebtCon,Office,Q2,0.0,0.0,Q2,0.0,Q2,Q1
0,Q3,Q2,Q1,DebtCon,Office,Q1,0.0,0.0,Q1,1.0,Q1,Q4
0,Q3,Q1,Q1,HomeImp,Other,Q3,0.0,0.0,Q1,1.0,Q1,Q1
0,Q3,Q3,Q3,DebtCon,Other,Q1,0.0,0.0,Q2,0.0,Q4,Q3
0,Q3,Q1,Q1,DebtCon,Other,Q4,0.0,0.0,Q4,0.0,Q3,Q1
0,Q3,Q1,Q2,HomeImp,Other,Q2,1.0,0.0,Q4,0.0,Q4,Q4
1,Q3,Q2,Q2,DebtCon,Other,Q1,0.0,6.0,Q2,2.0,Q4,Q2
1,Q3,Q3,Q3,DebtCon,Sales,Q4,0.0,0.0,Q4,0.0,Q4,Q4
0,Q3,Q3,Q3,HomeImp,Office,Q3,0.0,0.0,Q1,0.0,Q1,Q3
0,Q3,Q3,Q2,DebtCon,Office,Q1,0.0,0.0,Q2,0.0,Q3,Q1
0,Q3,Q3,Q3,HomeImp,ProfExe,Q4,0.0,0.0,Q4,1.0,Q3,Q3
0,Q3,Q4,Q4,DebtCon,Other,Q2,0.0,0.0,Q3,0.0,Q2,Q1
0,Q3,Q2,Q3,DebtCon,Office,Q4,0.0,0.0,Q3,0.0,Q3,Q2
0,Q3,Q3,Q3,DebtCon,Other,Q4,0.0,0.0,Q4,0.0,Q2,Q1
0,Q3,Q1,Q2,DebtCon,Mgr,Q1,0.0,0.0,Q2,1.0,Q1,Q1
0,Q3,Q2,Q3,DebtCon,ProfExe,Q3,0.0,0.0,Q3,0.0,Q2,Q1
0,Q3,Q3,Q4,DebtCon,Other,Q2,0.0,0.0,Q2,1.0,Q2,Q2
0,Q3,Q1,Q4,DebtCon,Other,Q3,0.0,0.0,Q4,0.0,Q1,Q4
0,Q3,Q4,Q3,DebtCon,Other,Q3,0.0,0.0,Q4,1.0,Q2,Q1
0,Q3,Q3,Q3,DebtCon,ProfExe,Q1,0.0,0.0,Q4,2.0,Q2,Q3
0,Q3,Q4,Q4,DebtCon,Office,Q1,0.0,0.0,Q2,1.0,Q3,Q1
0,Q3,Q1,Q4,HomeImp,Mgr,Q4,0.0,0.0,Q1,2.0,Q3,Q1
1,Q3,Q2,Q2,HomeImp,Other,Q1,0.0,0.0,Q1,0.0,Q3,Q2
0,Q3,Q3,Q3,HomeImp,ProfExe,Q2,0.0,0.0,Q4,1.0,Q1,Q3
1,Q3,Q2,Q2,DebtCon,Mgr,Q2,1.0,0.0,Q3,6.0,Q4,Q2
0,Q3,Q2,Q2,HomeImp,Office,Q1,0.0,0.0,Q2,0.0,Q2,Q2
0,Q3,Q3,Q3,DebtCon,ProfExe,Q3,0.0,2.0,Q4,1.0,Q4,Q3
0,Q3,Q4,Q4,DebtCon,Other,Q2,0.0,0.0,Q4,1.0,Q3,Q3
0,Q3,Q4,Q4,DebtCon,Mgr,Q2,0.0,0.0,Q4,0.0,Q2,Q3
0,Q3,Q1,Q1,HomeImp,ProfExe,Q2,0.0,0.0,Q3,0.0,Q1,Q2
0,Q3,Q4,Q4,DebtCon,Mgr,Q2,0.0,0.0,Q4,0.0,Q2,Q3
0,Q3,Q3,Q4,DebtCon,ProfExe,Q4,0.0,0.0,Q4,0.0,Q2,Q1
0,Q3,Q3,Q2,DebtCon,Other,Q3,0.0,0.0,Q2,1.0,Q2,Q1
0,Q3,Q1,Q4,HomeImp,Self,Q2,0.0,0.0,Q4,0.0,Q4,Q1
0,Q3,Q3,Q2,DebtCon,Office,Q2,0.0,0.0,Q1,1.0,Q2,Q1
0,Q3,Q4,Q4,DebtCon,Mgr,Q1,0.0,0.0,Q3,1.0,Q2,Q4
0,Q3,Q1,Q1,HomeImp,Other,Q4,0.0,0.0,Q4,0.0,Q1,Q1
0,Q3,Q1,Q1,DebtCon,Sales,Q1,0.0,0.0,Q4,0.0,Q1,Q4
0,Q3,Q1,Q1,HomeImp,ProfExe,Q2,0.0,0.0,Q3,0.0,Q1,Q1
0,Q3,Q2,Q3,DebtCon,ProfExe,Q3,0.0,0.0,Q2,1.0,Q2,Q1
0,Q3,Q2,Q3,DebtCon,ProfExe,Q2,0.0,0.0,Q1,1.0,Q3,Q3
0,Q3,Q3,Q3,DebtCon,Mgr,Q1,0.0,0.0,Q1,0.0,Q2,Q1
0,Q3,Q2,Q2,HomeImp,ProfExe,Q2,0.0,0.0,Q1,0.0,Q1,Q1
1,Q3,Q2,Q2,DebtCon,Other,Q2,0.0,0.0,Q2,1.0,Q2,Q2
1,Q3,Q1,Q1,DebtCon,Other,Q1,1.0,0.0,Q1,1.0,Q2,Q2
0,Q3,Q2,Q2,DebtCon,Other,Q4,1.0,0.0,Q3,1.0,Q3,Q2
0,Q3,Q1,Q2,DebtCon,ProfExe,Q3,0.0,0.0,Q2,1.0,Q3,Q2
0,Q3,Q1,Q3,DebtCon,ProfExe,Q4,0.0,0.0,Q4,0.0,Q2,Q2
0,Q3,Q3,Q4,DebtCon,ProfExe,Q3,0.0,0.0,Q2,1.0,Q3,Q2
0,Q3,Q1,Q2,DebtCon,Other,Q4,0.0,0.0,Q3,3.0,Q4,Q2
0,Q3,Q4,Q4,DebtCon,Other,Q3,0.0,0.0,Q2,2.0,Q2,Q2
0,Q3,Q2,Q2,DebtCon,Office,Q1,0.0,0.0,Q1,0.0,Q3,Q2
1,Q3,Q3,Q3,DebtCon,Office,Q4,0.0,0.0,Q1,3.0,Q4,Q2
1,Q3,Q3,Q3,DebtCon,Other,Q1,6.0,0.0,Q3,2.0,Q4,Q2
1,Q3,Q2,Q2,DebtCon,Other,Q1,0.0,0.0,Q1,0.0,Q1,Q2
1,Q3,Q2,Q4,DebtCon,Mgr,Q3,0.0,5.0,Q4,0.0,Q4,Q2
1,Q3,Q2,Q2,DebtCon,ProfExe,Q4,2.0,0.0,Q2,2.0,Q4,Q2
1,Q3,Q2,Q2,DebtCon,ProfExe,Q4,0.0,5.0,Q4,4.0,Q4,Q2
1,Q3,Q4,Q3,DebtCon,Self,Q4,0.0,3.0,Q1,0.0,Q3,Q2
1,Q3,Q1,Q2,DebtCon,Office,Q4,0.0,0.0,Q4,3.0,Q3,Q2
1,Q3,Q1,Q1,DebtCon,Other,Q3,0.0,0.0,Q1,3.0,Q1,Q2
0,Q3,Q4,Q4,DebtCon,Other,Q1,0.0,0.0,Q3,0.0,Q2,Q1
0,Q3,Q4,Q3,DebtCon,Other,Q4,0.0,0.0,Q2,2.0,Q1,Q2
0,Q3,Q4,Q4,DebtCon,Office,Q1,0.0,0.0,Q2,3.0,Q1,Q2
0,Q3,Q2,Q3,HomeImp,Office,Q1,0.0,2.0,Q1,0.0,Q3,Q4
1,Q3,Q4,Q4,DebtCon,Other,Q1,4.0,0.0,Q1,1.0,Q1,Q4
0,Q3,Q4,Q4,DebtCon,Office,Q1,0.0,0.0,Q2,2.0,Q1,Q2
0,Q3,Q3,Q3,DebtCon,Mgr,Q4,0.0,0.0,Q4,4.0,Q4,Q3
0,Q3,Q4,Q4,DebtCon,Other,Q1,0.0,0.0,Q4,0.0,Q4,Q4
0,Q3,Q1,Q4,DebtCon,Other,Q3,0.0,0.0,Q4,0.0,Q1,Q4
0,Q3,Q2,Q3,DebtCon,ProfExe,Q2,0.0,0.0,Q1,1.0,Q3,Q3
0,Q3,Q2,Q2,DebtCon,ProfExe,Q2,0.0,1.0,Q4,3.0,Q4,Q1
0,Q3,Q1,Q2,DebtCon,Other,Q4,0.0,0.0,Q3,2.0,Q4,Q4
0,Q3,Q2,Q3,DebtCon,Office,Q4,0.0,0.0,Q4,0.0,Q1,Q1
0,Q3,Q4,Q4,DebtCon,ProfExe,Q1,0.0,0.0,Q2,0.0,Q4,Q2
0,Q3,Q1,Q4,DebtCon,Other,Q3,0.0,0.0,Q4,0.0,Q1,Q4
0,Q3,Q2,Q2,DebtCon,Other,Q2,0.0,0.0,Q1,0.0,Q1,Q3
0,Q3,Q4,Q4,DebtCon,Office,Q2,0.0,0.0,Q2,0.0,Q3,Q1
0,Q3,Q2,Q3,HomeImp,Office,Q1,0.0,2.0,Q2,1.0,Q3,Q4
0,Q3,Q3,Q3,DebtCon,Mgr,Q1,0.0,0.0,Q1,0.0,Q2,Q1
0,Q3,Q2,Q3,DebtCon,Office,Q1,0.0,0.0,Q1,0.0,Q3,Q3
0,Q3,Q1,Q2,DebtCon,ProfExe,Q2,0.0,0.0,Q2,2.0,Q1,Q1
0,Q3,Q1,Q2,DebtCon,Other,Q2,0.0,1.0,Q1,3.0,Q4,Q1
0,Q3,Q4,Q4,DebtCon,Mgr,Q2,0.0,0.0,Q4,3.0,Q4,Q3
1,Q3,Q1,Q2,DebtCon,Other,Q1,0.0,0.0,Q3,0.0,Q1,Q4
0,Q3,Q2,Q3,DebtCon,ProfExe,Q4,0.0,0.0,Q4,0.0,Q2,Q1
0,Q3,Q2,Q1,DebtCon,Other,Q3,0.0,0.0,Q1,0.0,Q1,Q1
0,Q3,Q1,Q2,HomeImp,Other,Q2,0.0,0.0,Q4,0.0,Q4,Q4
0,Q3,Q4,Q4,DebtCon,Other,Q2,1.0,0.0,Q4,1.0,Q3,Q4
0,Q3,Q4,Q4,DebtCon,Other,Q4,0.0,0.0,Q3,0.0,Q2,Q4
0,Q3,Q4,Q3,DebtCon,Other,Q4,0.0,0.0,Q4,0.0,Q2,Q1
0,Q3,Q2,Q1,DebtCon,Mgr,Q4,0.0,0.0,Q4,1.0,Q2,Q3
0,Q3,Q2,Q3,HomeImp,ProfExe,Q4,1.0,0.0,Q3,1.0,Q3,Q3
0,Q3,Q2,Q3,DebtCon,ProfExe,Q3,0.0,0.0,Q2,1.0,Q2,Q1
0,Q3,Q4,Q4,DebtCon,Mgr,Q2,0.0,0.0,Q4,2.0,Q4,Q3
0,Q3,Q1,Q2,HomeImp,Other,Q4,0.0,1.0,Q4,0.0,Q3,Q1
0,Q3,Q1,Q1,DebtCon,Sales,Q1,0.0,0.0,Q4,0.0,Q1,Q3
0,Q3,Q4,Q3,DebtCon,Other,Q1,0.0,0.0,Q1,1.0,Q3,Q4
0,Q3,Q4,Q4,DebtCon,Other,Q4,0.0,0.0,Q2,1.0,Q1,Q2
0,Q3,Q2,Q1,DebtCon,Other,Q2,0.0,1.0,Q2,2.0,Q4,Q1
0,Q3,Q1,Q4,HomeImp,Mgr,Q4,0.0,0.0,Q1,1.0,Q2,Q1
0,Q3,Q1,Q2,DebtCon,Mgr,Q2,0.0,0.0,Q2,0.0,Q1,Q1
0,Q3,Q1,Q2,DebtCon,ProfExe,Q2,0.0,0.0,Q2,1.0,Q2,Q1
1,Q3,Q2,Q2,DebtCon,Other,Q4,0.0,0.0,Q2,0.0,Q1,Q2
0,Q3,Q1,Q2,DebtCon,Other,Q2,0.0,0.0,Q1,1.0,Q1,Q1
1,Q3,Q3,Q2,DebtCon,ProfExe,Q4,0.0,1.0,Q1,4.0,Q4,Q4
1,Q3,Q2,Q2,DebtCon,Office,Q4,0.0,0.0,Q3,1.0,Q3,Q2
0,Q3,Q2,Q2,DebtCon,ProfExe,Q2,0.0,0.0,Q4,3.0,Q4,Q2
0,Q3,Q1,Q1,DebtCon,Other,Q4,0.0,0.0,Q1,1.0,Q2,Q4
0,Q3,Q3,Q3,HomeImp,ProfExe,Q1,0.0,0.0,Q1,1.0,Q3,Q4
0,Q3,Q1,Q2,HomeImp,Office,Q2,0.0,0.0,Q1,0.0,Q2,Q2
0,Q3,Q2,Q2,DebtCon,Office,Q1,0.0,0.0,Q3,0.0,Q3,Q1
0,Q3,Q2,Q3,HomeImp,Other,Q1,0.0,3.0,Q1,1.0,Q1,Q4
0,Q3,Q4,Q3,DebtCon,Other,Q4,0.0,0.0,Q2,2.0,Q1,Q2
0,Q3,Q4,Q4,DebtCon,Other,Q3,0.0,0.0,Q4,1.0,Q2,Q1
0,Q3,Q2,Q1,DebtCon,Mgr,Q4,0.0,0.0,Q4,1.0,Q2,Q4
0,Q3,Q2,Q3,HomeImp,ProfExe,Q2,0.0,0.0,Q2,0.0,Q1,Q1
0,Q3,Q1,Q1,DebtCon,Office,Q1,0.0,0.0,Q3,0.0,Q1,Q4
0,Q3,Q2,Q3,DebtCon,ProfExe,Q4,0.0,0.0,Q4,0.0,Q2,Q1
0,Q3,Q1,Q2,HomeImp,Other,Q2,0.0,0.0,Q4,1.0,Q4,Q4
0,Q3,Q1,Q1,DebtCon,Other,Q2,0.0,0.0,Q1,2.0,Q1,Q1
0,Q3,Q4,Q3,DebtCon,ProfExe,Q3,0.0,0.0,Q2,2.0,Q2,Q3
0,Q3,Q2,Q1,DebtCon,Other,Q2,0.0,1.0,Q2,3.0,Q4,Q1
0,Q3,Q1,Q1,DebtCon,Other,Q4,0.0,0.0,Q2,1.0,Q2,Q3
0,Q3,Q3,Q3,DebtCon,Mgr,Q4,0.0,0.0,Q4,4.0,Q4,Q3
1,Q3,Q3,Q3,DebtCon,Other,Q2,2.0,1.0,Q1,6.0,Q4,Q2
0,Q3,Q4,Q4,HomeImp,ProfExe,Q2,0.0,0.0,Q1,0.0,Q2,Q3
0,Q3,Q1,Q2,DebtCon,Other,Q1,0.0,1.0,Q4,1.0,Q1,Q3
0,Q3,Q1,Q1,DebtCon,Office,Q1,0.0,0.0,Q3,0.0,Q2,Q3
0,Q3,Q4,Q3,DebtCon,Other,Q4,0.0,0.0,Q2,2.0,Q1,Q3
0,Q3,Q3,Q3,DebtCon,ProfExe,Q3,0.0,0.0,Q3,0.0,Q2,Q1
0,Q3,Q3,Q2,DebtCon,Office,Q2,0.0,0.0,Q2,0.0,Q2,Q1
0,Q3,Q4,Q4,DebtCon,ProfExe,Q2,0.0,0.0,Q1,0.0,Q1,Q2
1,Q3,Q3,Q3,DebtCon,Other,Q1,0.0,6.0,Q2,1.0,Q4,Q4
0,Q3,Q4,Q3,HomeImp,ProfExe,Q1,0.0,0.0,Q2,0.0,Q3,Q3
0,Q3,Q3,Q3,DebtCon,Other,Q1,2.0,3.0,Q1,2.0,Q3,Q3
0,Q3,Q4,Q4,DebtCon,Office,Q1,0.0,2.0,Q4,0.0,Q4,Q4
0,Q3,Q1,Q1,DebtCon,ProfExe,Q2,0.0,0.0,Q4,0.0,Q4,Q4
0,Q3,Q2,Q2,DebtCon,Office,Q1,0.0,0.0,Q3,0.0,Q3,Q1
